,Event.Id,Number.of.Engines,Injury.Severity,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Uninjured,Purpose.of.flight,Weather.Condition,Aircraft_Model
10243,20120719X64506,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-18-150
10244,20120720X24005,1.0,Non-Fatal,0,0,0.0,Aerial Application,VMC,AIR TRACTOR INC AT-502B
10245,20120720X50150,1.0,Non-Fatal,0,1,0.0,Banner Tow,VMC,PIPER PA-18-150
10246,20120720X73444,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,CESSNA 172P
10247,20120808X23954,,Non-Fatal,0,0,120.0,,,BOEING 737
10248,20120706X65939,1.0,Fatal,2,0,0.0,Personal,VMC,PIPER PA-32R-301
10249,20120719X20339,1.0,Fatal,1,0,0.0,Banner Tow,VMC,PIPER PA-18-150
10250,20120719X45854,1.0,Non-Fatal,0,3,0.0,Instructional,VMC,CESSNA T210M
10251,20120719X94744,2.0,Non-Fatal,0,0,56.0,,VMC,BOMBARDIER INC CL-600-2C10
10252,20120727X23517,1.0,Non-Fatal,0,0,2.0,Personal,VMC,MOONEY M20E
10253,20120704X23310,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA T210M
10254,20120720X23300,1.0,Non-Fatal,0,1,1.0,Instructional,VMC,BELLANCA 7GCBC
10255,20120720X45005,1.0,Fatal,1,0,0.0,Personal,IMC,CHAMBERLAIN GERALD ESCAPADE
10256,20120720X50911,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,MOONEY AIRCRAFT CORP. M20K
10257,20120720X95150,1.0,Fatal,1,0,0.0,Personal,IMC,BRENHOLT LARRY R RV-4
10258,20120721X14914,1.0,Non-Fatal,0,0,3.0,Personal,VMC,PIPER PA-32S-300
10259,20120721X40501,1.0,Non-Fatal,0,1,1.0,Flight Test,VMC,PIPER PA-28-180
10260,20120723X12236,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-11
10261,20120725X10029,2.0,Non-Fatal,0,0,2.0,Personal,VMC,HAWKER BEECHCRAFT G58
10262,20120730X60857,1.0,Non-Fatal,0,0,1.0,Aerial Application,VMC,GRUMMAN G-164A
10263,20121023X11953,1.0,Non-Fatal,0,0,1.0,Personal,VMC,FLIGHT DESIGN CTLS
10264,20120721X15912,1.0,Non-Fatal,0,0,0.0,Aerial Observation,VMC,CESSNA 182P
10265,20120721X23053,1.0,Non-Fatal,0,1,1.0,Personal,VMC,MOONEY M20E
10266,20120721X55541,1.0,Fatal,2,0,0.0,Personal,VMC,NANCHANG CHINA CJ-6A
10267,20120721X63628,1.0,Non-Fatal,0,0,0.0,Personal,VMC,HEREM DR-107
10268,20120721X65721,1.0,Non-Fatal,0,0,0.0,Personal,VMC,REPUBLIC RC-3
10269,20120722X04436,1.0,Non-Fatal,0,1,0.0,Skydiving,VMC,CESSNA 182A
10270,20120722X93725,1.0,Non-Fatal,0,0,1.0,Personal,VMC,MOONEY M20J
10271,20120723X13217,1.0,Non-Fatal,0,0,0.0,Personal,VMC,BEECH A24R
10272,20120723X70149,1.0,Non-Fatal,0,2,0.0,Personal,VMC,PIPER PA-22-150
10273,20120724X95952,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA-20
10274,20120726X52709,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 172M
10275,20120726X81042,1.0,Non-Fatal,0,1,0.0,Personal,VMC,EIPPER QUICKSILVER MXL II
10276,20120731X33624,1.0,Non-Fatal,0,0,1.0,Personal,VMC,AEROTREK A220
10277,20120723X05705,1.0,Fatal,1,0,0.0,Personal,VMC,TOMAN JACK JR SKYSTAR KITFOX 4
10278,20120723X12517,1.0,Non-Fatal,0,0,2.0,Personal,VMC,DORNIER DO 27 B5
10279,20120723X15155,2.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-30
10280,20120723X43615,1.0,Non-Fatal,0,0,4.0,Business,VMC,CIRRUS DESIGN CORP SR-22
10281,20120723X55033,1.0,Non-Fatal,0,0,0.0,Personal,VMC,PURTEE KEVIN M PIETENPOL AIRCAMPER
10282,20120723X60348,1.0,Non-Fatal,0,1,0.0,Personal,VMC,YAMOKOSKI WILLIAM GLASTAR
10283,20120723X84320,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CUBCRAFTERS CC 11-160
10284,20120725X35156,1.0,Non-Fatal,0,2,0.0,Personal,VMC,LUSCOMBE 8A
10285,20120726X50408,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA A185F
10286,20120724X74125,1.0,Non-Fatal,0,1,0.0,Banner Tow,VMC,PIPER PA-25-235
10287,20120806X11036,1.0,Fatal,1,0,0.0,Personal,VMC,JEFFKO GLASAIR
10288,20120723X90207,2.0,Non-Fatal,0,0,2.0,Public Aircraft - Federal,VMC,AERO COMMANDER 500 S
10289,20120724X52958,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA TR182
10290,20120724X55806,1.0,Non-Fatal,0,0,1.0,Personal,VMC,MOONEY AIRPLANE CO INC M20TN
10291,20120725X35107,1.0,Non-Fatal,0,0,2.0,Personal,VMC,FLIGHT DESIGN GMBH CTLS
10292,20120726X21557,1.0,Fatal,1,0,0.0,Personal,VMC,CESSNA 172M
10293,20120726X74043,1.0,Non-Fatal,0,0,2.0,Personal,VMC,RAYTHEON AIRCRAFT COMPANY B36TC
10294,20120726X74734,1.0,Non-Fatal,0,0,1.0,Personal,VMC,NELSON MILES SKY STAR KITFOX
10295,20120727X44647,1.0,Non-Fatal,0,0,2.0,Personal,VMC,MOONEY M20M
10296,20120801X73732,1.0,Non-Fatal,0,0,2.0,Personal,VMC,FAIRCHILD M-62A
10297,20120806X30842,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,CESSNA 172N
10298,20120726X04932,1.0,Fatal,1,0,0.0,Personal,VMC,CESSNA 172P
10299,20120726X31600,2.0,Fatal,3,0,0.0,Personal,VMC,BEECH B60
10300,20120726X72700,1.0,Non-Fatal,0,0,1.0,Banner Tow,VMC,PIPER PA-12
10301,20120727X40845,1.0,Non-Fatal,0,2,0.0,Personal,VMC,BEECHCRAFT F33A
10302,20120727X55426,1.0,Non-Fatal,0,0,1.0,Personal,VMC,BAYLISS MILTON A III X-AIR
10303,20120731X50418,1.0,Non-Fatal,0,0,1.0,Air Race show,VMC,AMERICAN CHAMPION AIRCRAFT 8KCAB
10304,20120813X05857,1.0,Non-Fatal,0,0,2.0,Personal,,CESSNA 210
10305,20120727X13551,2.0,Non-Fatal,0,0,76.0,,VMC,BOEING 737-3H4
10306,20120727X45750,1.0,Non-Fatal,0,0,1.0,Personal,VMC,"MOONEY AIRPLANE COMPANY, INC. M20TN"
10307,20120727X80121,1.0,Fatal,1,1,0.0,Personal,VMC,"JOSEPH C. ANDREWS, JR. VANS"
10308,20120730X94012,1.0,Non-Fatal,0,0,4.0,Personal,VMC,PIPER PA-24-250
10309,20120814X94459,2.0,Non-Fatal,0,0,2.0,Personal,VMC,BEECH 95-A55
10310,20120727X30048,1.0,Non-Fatal,0,0,2.0,Personal,VMC,INTERPLANE SKYBOY EX
10311,20120728X22222,,Non-Fatal,0,0,5.0,Flight Test,VMC,BOEING 787
10312,20120728X25207,1.0,Non-Fatal,0,0,1.0,Personal,VMC,ALON A2
10313,20120730X60929,,Non-Fatal,0,0,273.0,,,BOEING 757
10314,20120730X73433,2.0,Non-Fatal,0,0,4.0,,VMC,PIAGGIO P180
10315,20120731X22547,1.0,Non-Fatal,0,2,0.0,Personal,VMC,CESSNA 172
10316,20120731X30154,1.0,Non-Fatal,0,0,2.0,Personal,VMC,LEE OSCAR D III RV7
10317,20120801X82257,1.0,Non-Fatal,0,0,3.0,Personal,VMC,BEECH A36TC
10318,20120802X32514,2.0,Non-Fatal,0,0,4.0,Personal,,BEECH 200
10319,20120816X45623,1.0,Non-Fatal,0,0,4.0,Skydiving,VMC,CESSNA 182D
10320,20120730X73811,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 170A
10321,20120731X35733,1.0,Non-Fatal,0,0,3.0,Personal,VMC,CIRRUS DESIGN CORP SR22
10322,20120731X40012,1.0,Non-Fatal,0,0,1.0,Personal,VMC,BLACK DONALD COZY III
10323,20120802X21945,1.0,Non-Fatal,0,0,3.0,Personal,VMC,PIPER PA-16
10324,20120802X70303,2.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA-30
10325,20120808X90723,1.0,Non-Fatal,0,0,1.0,Personal,VMC,BELLANCA 8KCAB
10326,20120730X04456,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA28-150
10327,20120730X74422,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 182G
10328,20120731X42504,1.0,Non-Fatal,0,0,1.0,Aerial Application,VMC,GRUMMAN ACFT ENG COR-SCHWEIZER G-164B
10329,20120801X83621,1.0,Non-Fatal,0,0,1.0,Personal,VMC,FLIGHT DESIGN GMBH CTSW
10330,20120731X92703,1.0,Non-Fatal,0,1,0.0,Personal,VMC,CESSNA 182B
10331,20120802X03552,2.0,Non-Fatal,0,0,157.0,,VMC,BOEING 737-924ER
10332,20120802X43337,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 150M
10333,20120802X61111,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 182Q
10334,20120904X41928,1.0,Non-Fatal,0,0,1.0,Personal,VMC,BORDELON BRUCE KITFOX IV
10335,20120801X05841,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,AERONCA 7AC
10336,20120801X51155,1.0,Fatal,1,0,0.0,Instructional,VMC,SILVAIRE LUSCOMBE 8A
10337,20120802X03951,2.0,Non-Fatal,0,0,3.0,Instructional,VMC,PIPER PA-44-180
10338,20120802X62858,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,CESSNA 172S
10339,20120802X73840,1.0,Non-Fatal,0,1,0.0,Aerial Application,VMC,GRUMMAN ACFT ENG COR G-164A
10340,20120802X90114,1.0,Non-Fatal,0,0,1.0,Aerial Application,VMC,AIR TRACTOR INC AT-502B
10341,20120802X92317,1.0,Non-Fatal,0,0,0.0,Business,VMC,BEECH H35
10342,20120806X62013,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA18
10343,20120808X24600,1.0,Non-Fatal,0,1,0.0,Personal,,CESSNA 180G
10344,20120802X31102,1.0,Fatal,1,0,0.0,Personal,VMC,PIPER PA-24-250
10345,20120802X42229,,Fatal,2,0,0.0,Unknown,VMC,CESSNA 500
10346,20120802X43816,1.0,Non-Fatal,0,0,1.0,Aerial Application,VMC,PIPER PA-25-260
10347,20120802X55528,1.0,Non-Fatal,0,1,0.0,Personal,VMC,PIPER PA-22-160
10348,20120802X85728,1.0,Fatal,1,0,0.0,,VMC,PIPER PA-32-301
10349,20120802X92351,1.0,Non-Fatal,0,1,0.0,Personal,VMC,PIPER PA18
10350,20120803X33308,2.0,Non-Fatal,0,0,2.0,Personal,VMC,BEECH E-55
10351,20120803X60538,2.0,Non-Fatal,0,0,2.0,Instructional,VMC,PIPER PA-44-180
10352,20120807X95336,1.0,Fatal,1,0,0.0,Aerial Application,VMC,CESSNA A188A
10353,20120813X23808,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 182
10354,20120803X25708,1.0,Non-Fatal,0,1,0.0,Aerial Application,VMC,WEATHERLY AVIATION CO INC 620B
10355,20120803X62302,1.0,Non-Fatal,0,1,0.0,Instructional,VMC,PIPER PA-22-160
10356,20120806X51434,1.0,Non-Fatal,0,1,0.0,Personal,VMC,CESSNA 172S
10357,20120807X45843,1.0,Non-Fatal,0,1,0.0,Instructional,VMC,CESSNA 172R
10358,20121101X94754,2.0,Non-Fatal,0,0,100.0,,,AIRBUS A319
10359,20120804X25204,1.0,Fatal,1,0,0.0,Business,VMC,BELLANCA 7GCBC
10360,20120806X05721,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-38-112
10361,20120822X95632,1.0,Non-Fatal,0,0,4.0,Personal,VMC,SAVAGE AIR LLC EPIC LT
10362,20120807X32623,2.0,Non-Fatal,0,0,75.0,,IMC,EMBRAER S.A. ERJ 170-200 LR
10363,20120806X45840,1.0,Non-Fatal,0,0,1.0,Aerial Application,VMC,AYRES CORPORATION S2R-T34
10364,20120806X94944,1.0,Non-Fatal,0,0,1.0,Skydiving,VMC,CESSNA 208
10365,20120814X34421,1.0,Non-Fatal,0,0,1.0,Personal,VMC,AERONCA 7AC
10366,20130123X22007,2.0,Non-Fatal,0,0,3.0,Business,VMC,
10367,20120807X31724,1.0,Non-Fatal,0,0,1.0,Aerial Observation,VMC,CESSNA 177B
10368,20120808X40017,1.0,Non-Fatal,0,0,5.0,Personal,VMC,PIPER PA32RT
10369,20120808X74640,1.0,Non-Fatal,0,0,0.0,Personal,VMC,WILLIAMS JOHN T-51 MUSTANG
10370,20120808X84127,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,AERONCA 7CCM
10371,20120809X23409,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 177B
10372,20120809X63720,1.0,Non-Fatal,0,0,1.0,Aerial Application,VMC,THRUSH AIRCRAFT INC S-2R
10373,20120813X74855,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CANTLON STARDUSTER TOO SA300
10374,20120815X10930,2.0,,0,0,0.0,,,BOEING 757
10375,20120815X54452,1.0,Non-Fatal,0,0,0.0,Personal,VMC,CROSS DAVID L GLASAIR III
10376,20120907X03500,1.0,Non-Fatal,0,0,1.0,Personal,VMC,BEECH A36
10377,20120809X72239,1.0,Non-Fatal,0,0,1.0,Personal,VMC,SANTANA PA-18 REPLICA
10378,20120814X42848,1.0,Non-Fatal,0,0,1.0,Aerial Application,VMC,PIPER PA-36-285
10379,20120816X60608,,Non-Fatal,0,0,229.0,,,BOEING 757-200
10380,20120809X15337,1.0,Non-Fatal,0,0,1.0,Personal,VMC,RISTINE AVID MARK IV
10381,20120814X94528,1.0,Non-Fatal,0,0,2.0,Personal,VMC,MAULE M-4C
10382,20120811X13221,2.0,Non-Fatal,0,0,270.0,,VMC,AIRBUS A330
10383,20120811X85646,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,CESSNA 152
10384,20120811X45234,2.0,Fatal,1,0,12.0,Skydiving,VMC,BEECH G18 - S
10385,20120811X63955,1.0,Fatal,1,0,0.0,Personal,VMC,CESSNA P210N
10386,20120813X04206,1.0,Non-Fatal,0,0,2.0,Personal,IMC,BEECH V35B
10387,20120813X12753,1.0,Non-Fatal,0,0,1.0,Personal,VMC,GAGE MIDGET MUSTANG MM-1
10388,20120814X13603,1.0,Non-Fatal,0,1,0.0,Personal,VMC,JAMES H BERARD RV-6A
10389,20120814X35839,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 177RG
10390,20120814X94816,1.0,Non-Fatal,0,2,0.0,Personal,VMC,GN-1 AIRCAMPER MATHES
10391,20120917X12204,1.0,Non-Fatal,0,0,1.0,Personal,VMC,SACKMAN SACKMAN SPECIAL
10392,20121130X63315,,,0,0,0.0,,,BAE BAE146 - 199
10393,20120817X22343,,Fatal,2,0,0.0,Instructional,VMC,CIRRUS SR22
10394,20120812X03834,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 180
10395,20120813X65017,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA-22
10396,20120814X25236,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,EVEKTOR-AEROTECHNIK AS SPORTSTAR
10397,20120912X51523,1.0,Non-Fatal,0,0,1.0,Personal,VMC,ISON AIRCRAFT EROS
10398,20120813X13503,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA-18
10399,20120814X23425,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,PIPER PA-22-160
10400,20120816X34057,1.0,Non-Fatal,0,1,0.0,Personal,VMC,DYKAS KITFOX SERIES 7
10401,20120814X10320,1.0,Non-Fatal,0,1,0.0,Aerial Application,VMC,ROCKWELL S2R
10402,20120814X44620,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,CESSNA 172R
10403,20120815X25047,1.0,Non-Fatal,0,0,0.0,Personal,VMC,BOUGHNER R 80 TIGER MOTH
10404,20120815X32031,1.0,Non-Fatal,0,0,0.0,Personal,VMC,FECHTNER KR-2
10405,20120815X72239,2.0,Fatal,1,0,0.0,,,PIPER PA-30
10406,20120816X40033,1.0,Non-Fatal,0,1,0.0,Aerial Application,VMC,AIR TRACTOR INC AT-502
10407,20120830X14137,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 180J
10408,20120820X02558,2.0,Non-Fatal,0,0,8.0,Executive/corporate,VMC,CESSNA 560XL
10409,20120815X15805,1.0,Non-Fatal,0,1,0.0,Personal,VMC,PIPER PA-18-150
10410,20120815X90528,1.0,Fatal,2,0,0.0,Business,VMC,BEECH A36TC
10411,20120816X14223,1.0,Non-Fatal,0,0,0.0,Aerial Application,VMC,"SCHWEIZER, N36289 G-164B"
10412,20120816X65415,1.0,Non-Fatal,0,0,3.0,Personal,VMC,PIPER PA-24-260
10413,20120820X12336,1.0,Non-Fatal,0,1,0.0,Personal,VMC,BROWN MITCH CHALLENGER II
10414,20120821X91537,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,MEYERS OTW-160
10415,20120822X95900,1.0,Fatal,2,0,0.0,Instructional,,PIPER PA-38-112
10416,20120903X13507,1.0,Non-Fatal,0,0,2.0,Public Aircraft - Federal,VMC,RIDGE LOWELL H JABIRU J230
10417,20120820X30520,1.0,Non-Fatal,0,0,3.0,Executive/corporate,VMC,BEECH A36
10418,20120817X01208,1.0,Non-Fatal,0,1,0.0,Business,VMC,PIPER PA-24-260
10419,20120817X73437,1.0,Non-Fatal,0,0,0.0,Personal,VMC,CESSNA A150L
10420,20120820X72654,1.0,Non-Fatal,0,0,1.0,Aerial Application,VMC,AIR TRACTOR INC AT-402B
10421,20120820X90754,,Non-Fatal,0,0,362.0,,,BOEING 747-400
10422,20120821X20618,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 170B
10423,20120823X44616,1.0,Non-Fatal,0,0,1.0,Personal,VMC,FANTASY AIR ALLEGRO 2000
10424,20120823X55748,1.0,Non-Fatal,0,0,1.0,Aerial Application,VMC,AIR TRACTOR INC AT-502B
10425,20120904X53310,1.0,Non-Fatal,0,0,1.0,Personal,VMC,MOONEY M20E
10426,20120904X61553,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,CESSNA 152
10427,20120911X12322,1.0,Non-Fatal,0,0,3.0,Personal,VMC,CESSNA T210N
10428,20120820X02522,1.0,Fatal,1,0,0.0,Personal,VMC,MCLEOD ALAN FW-190 1/2 SCALE
10429,20120821X03159,1.0,Non-Fatal,0,0,2.0,Skydiving,VMC,CESSNA 208B
10430,20120821X15327,1.0,Non-Fatal,0,0,2.0,Personal,IMC,MAULE M-5-210C
10431,20120821X34711,1.0,Non-Fatal,0,0,2.0,Personal,VMC,FLEET FLEET 16B
10432,20120823X91104,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-18A 150
10433,20120824X74336,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA28
10434,20120826X92743,1.0,Fatal,4,0,0.0,Personal,VMC,EMBRAER EMB711
10435,20120828X30603,1.0,Non-Fatal,0,0,1.0,Personal,VMC,BOEING B75N1
10436,20120920X60507,2.0,Non-Fatal,0,0,2.0,Personal,,BEECH A60
10437,20120820X80056,1.0,Fatal,2,0,0.0,Unknown,VMC,PAULISTINHA  56-C1 56-C1
10438,20120820X11154,1.0,Fatal,2,0,0.0,Personal,VMC,SOCATA TB 10
10439,20120820X22449,1.0,Non-Fatal,0,0,2.0,Personal,VMC,BELLANCA 7GCBC
10440,20120820X44621,1.0,Non-Fatal,0,0,1.0,Personal,VMC,BEECH A23-19
10441,20120821X31159,1.0,Non-Fatal,0,0,1.0,Personal,VMC,SILVAIRE LUSCOMBE 8E
10442,20120822X62916,1.0,Non-Fatal,0,0,1.0,Personal,VMC,KOLB AIRCRAFT CO MK-3
10443,20120828X02904,1.0,Non-Fatal,0,0,2.0,Personal,VMC,JONES KITFOX III
10444,20120919X00000,1.0,Non-Fatal,0,0,2.0,Personal,VMC,AEROPRO CZ A240
10445,20120905X42445,,,0,0,0.0,,,BOEING 747-400
10446,20120821X35923,1.0,Non-Fatal,0,2,0.0,Instructional,VMC,CESSNA 182Q
10447,20120905X81637,1.0,Non-Fatal,0,0,3.0,Personal,VMC,CESSNA 182F
10448,20120822X84516,1.0,Non-Fatal,0,1,0.0,Aerial Observation,VMC,CESSNA 152
10449,20120823X00606,1.0,Non-Fatal,0,0,0.0,Personal,VMC,THORP T-18
10450,20120826X34915,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-28-140
10451,20120822X35417,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-28RT-201T
10452,20120822X51704,1.0,Non-Fatal,0,1,3.0,Personal,VMC,CESSNA T210N
10453,20120823X95947,1.0,Non-Fatal,0,0,2.0,Personal,VMC,GRUMMAN AMERICAN AVN. CORP. AA-1B
10454,20120827X94201,1.0,Non-Fatal,0,0,1.0,Personal,VMC,FANTASY AIR SRO ALLEGRO 2000
10455,20120911X05334,1.0,Non-Fatal,0,0,1.0,Personal,VMC,BEECH 35-C33
10456,20120823X02434,1.0,Non-Fatal,0,0,3.0,Personal,VMC,PIPER PA-32R-301T
10457,20120823X20225,2.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-30 B
10458,20120826X03612,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 172P
10459,20120826X83827,1.0,Non-Fatal,0,0,1.0,Personal,VMC,STINSON 108-2
10460,20120824X21421,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 152
10461,20120826X82523,1.0,Fatal,1,0,0.0,Personal,VMC,PIPER PA-24-250
10462,20120827X74213,1.0,Non-Fatal,0,1,0.0,Personal,VMC,STEARMAN AIRCRAFT M-2
10463,20120828X12922,1.0,Fatal,1,0,0.0,Aerial Application,,GULFSTREAM G-164B
10464,20120828X94916,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 150M
10465,20120829X32451,2.0,Fatal,4,0,0.0,Unknown,,PIPER PA31
10466,20120831X52443,,Non-Fatal,0,0,147.0,,,DOUGLAS DC9
10467,20120904X11344,1.0,Non-Fatal,0,1,0.0,Personal,VMC,AERONCA 11AC
10468,20121019X65400,,Fatal,4,0,0.0,Unknown,,PILATUS PC12
10469,20120825X85310,1.0,Fatal,2,0,0.0,Instructional,VMC,AMERICAN AA-1
10470,20120825X91616,1.0,Non-Fatal,0,0,0.0,Personal,VMC,AERONCA 11AC
10471,20120828X32908,1.0,Non-Fatal,0,3,3.0,,VMC,DEHAVILLAND BEAVER U-6
10472,20120828X34805,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA U206D
10473,20120828X71122,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 140
10474,20120828X83828,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CIRRUS DESIGN CORP SR20
10475,20120904X70816,1.0,Fatal,3,0,0.0,Personal,,CESSNA 210N
10476,20120826X33639,1.0,Fatal,1,0,0.0,Personal,IMC,BEECH B24R
10477,20120826X71001,1.0,Non-Fatal,0,0,0.0,Personal,VMC,EBERLE JOHN S FOKKER DR-1 TRIPLANE
10478,20120827X12111,1.0,Fatal,5,0,0.0,Personal,VMC,PIPER PA-32-301T
10479,20120827X23945,1.0,Non-Fatal,0,1,0.0,Personal,VMC,CESSNA 150G
10480,20120827X42606,1.0,Non-Fatal,0,0,0.0,Personal,VMC,MOONEY M20C
10481,20120904X63756,1.0,Non-Fatal,0,0,1.0,Personal,VMC,EVEKTOR-AEROTECHNIK AS SPORTSTAR
10482,20120828X44643,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA P210
10483,20120828X81657,1.0,Non-Fatal,0,0,1.0,Personal,VMC,WACO UPF-7
10484,20120830X44613,,Non-Fatal,0,0,151.0,,,BOEING 767
10485,20120828X50230,1.0,Fatal,1,0,0.0,Personal,VMC,LEE PAUL SQ 2000
10486,20120829X00403,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-18-150
10487,20120829X31958,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 180
10488,20120829X74215,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,CESSNA 172
10489,20120830X51133,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,PIPER PA-28R-200
10490,20120829X75510,2.0,Fatal,1,0,0.0,Instructional,VMC,BEECH 95-A55
10491,20120830X04523,1.0,Non-Fatal,0,1,0.0,Aerial Application,VMC,AIR TRACTOR INC AT-301
10492,20120830X14810,2.0,Non-Fatal,0,0,2.0,,VMC,BRITISH AEROSPACE BAE JETSTREAM 3101
10493,20120830X73434,2.0,Fatal,2,0,0.0,Personal,VMC,PIPER PA-23-150
10494,20120830X93923,1.0,Non-Fatal,0,0,2.0,Personal,VMC,AVIAT INC A-1
10495,20121011X71031,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,PIPER PA-28R-200
10496,20120830X11045,1.0,Non-Fatal,0,0,0.0,Personal,VMC,CHAMPION 7FC
10497,20120830X12802,1.0,Fatal,2,0,0.0,Instructional,VMC,AIRCRAFT MFG & DEVELOPMENT CO CH 2000
10498,20120830X71801,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,MUDGE RAY KIT FOX 5
10499,20120831X90624,1.0,Fatal,2,0,0.0,Personal,VMC,QUAD CITY ULTRALIGHTS CHALLENGER II
10500,20120901X23947,1.0,Non-Fatal,0,0,3.0,Instructional,VMC,PIPER PA-28-181
10501,20120903X33336,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 210
10502,20120903X34147,1.0,Non-Fatal,0,0,2.0,Personal,VMC,BELLANCA 14-19-3
10503,20120906X03759,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,CESSNA 172M
10504,20120919X93039,2.0,Fatal,3,0,0.0,,,BRITTEN NORMAN BN2B
10505,20120831X05957,1.0,Fatal,1,0,0.0,Personal,,BELLANCA 7GCBC
10506,20120831X24543,1.0,Fatal,2,0,0.0,Aerial Observation,VMC,PIPER PA-12
10507,20120901X00238,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 172M
10508,20120901X24524,1.0,Non-Fatal,0,0,4.0,Personal,VMC,CESSNA A185F
10509,20120901X24851,1.0,Non-Fatal,0,1,0.0,Personal,VMC,MOONEY M20J
10510,20120901X25234,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 177RG
10511,20120901X25532,1.0,Non-Fatal,0,1,0.0,Personal,VMC,CESSNA 182R
10512,20120901X30019,1.0,Non-Fatal,0,0,0.0,Personal,VMC,EASTON SEAREY
10513,20120904X23948,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,MAULE M-5-210C
10514,20120904X65809,1.0,Non-Fatal,0,1,0.0,Instructional,VMC,FLIGHT DESIGN GMBH CTLS
10515,20120905X22842,1.0,Non-Fatal,0,0,3.0,Personal,VMC,BEECH G35
10516,20120905X45522,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,NORTH AMERICAN AT-6F
10517,20120906X93849,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-12
10518,20120907X13241,2.0,Non-Fatal,0,0,10.0,,VMC,CESSNA 402C
10519,20120920X30613,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA-18
10520,20120901X42234,1.0,Fatal,1,0,0.0,Instructional,VMC,CIRRUS DESIGN CORP SR22
